,polymer,x_bar(ni),M(ni),std(ni),variance(ni),iqr(ni),R(ni),x_bar(nid),M(nid),std(nid),variance(nid),iqr(nid),R(nid)
1285,PVC,0.101515949,0.100885064,0.004582542,2.10E-05,0.004510773,0.101770128,-0.198054313,-0.2012081,0.109105905,0.011904099,0.153874976,0.919534795
1286,PVC,0.098998608,0.098388574,0.004454116,1.98E-05,0.004443631,0.096136239,-0.211459187,-0.215728074,0.109509899,0.011992418,0.153915583,0.93157655
1287,PVC,0.096786647,0.096191174,0.004350315,1.89E-05,0.004382592,0.091289752,-0.223241365,-0.228417489,0.10950798,0.011991998,0.153398717,0.949783232
1288,PVC,0.094834088,0.094256241,0.004264184,1.82E-05,0.004327657,0.090600012,-0.233699366,-0.239716319,0.109240812,0.011933555,0.15252369,0.959226094
1289,PVC,0.092358297,0.091796374,0.004138786,1.71E-05,0.004242202,0.083006775,-0.246322608,-0.253270524,0.108654218,0.011805739,0.150877529,0.970371097
1290,PVC,0.108463585,0.108020509,0.004176406,1.74E-05,0.003973631,0.112427516,-0.161177942,-0.161171439,0.105423312,0.011114075,0.149019036,0.885293733
1291,PVC,0.101507651,0.101055973,0.003918366,1.54E-05,0.003827138,0.103991943,-0.198558618,-0.201598557,0.108818281,0.011841418,0.153283909,0.925500023
1292,PVC,0.093883384,0.093407801,0.003701155,1.37E-05,0.003650125,0.086736251,-0.239290216,-0.245584202,0.108896452,0.011858437,0.151651461,0.955767499
1293,PVC,0.08530299,0.084801318,0.003538318,1.25E-05,0.003479216,0.072971983,-0.281270478,-0.290226113,0.104880911,0.011000006,0.143115562,0.982192308
1294,PVC,0.083463676,0.08295184,0.003510298,1.23E-05,0.003442593,0.071348349,-0.289526924,-0.29884461,0.103648785,0.010743071,0.140874091,0.991199553
1295,PVC,0.081815284,0.081297687,0.003481804,1.21E-05,0.00340597,0.069535494,-0.296570756,-0.306181553,0.10250551,0.01050738,0.138791185,0.990059421
1296,PVC,0.080282843,0.079765611,0.003442262,1.18E-05,0.003369346,0.070377831,-0.302720309,-0.312591007,0.101463283,0.010294798,0.137002467,0.996847523
1297,PVC,0.123503058,0.123023866,0.004333162,1.88E-05,0.003802722,0.101409998,-0.09030969,-0.086287262,0.089960291,0.008092854,0.124182242,0.781498913
1298,PVC,0.115650973,0.115143747,0.004281359,1.83E-05,0.003619606,0.107422328,-0.125108897,-0.122540227,0.099208312,0.009842289,0.139369012,0.840796602
1299,PVC,0.109770424,0.109259598,0.004054774,1.64E-05,0.003473112,0.112366477,-0.154620054,-0.154095403,0.104651456,0.010951927,0.14787773,0.866796906
1300,PVC,0.105051676,0.104535189,0.003864699,1.49E-05,0.00337545,0.112146737,-0.179529221,-0.181032709,0.107664381,0.011591619,0.152063624,0.902491571
1301,PVC,0.12256493,0.12215101,0.004573219,2.09E-05,0.004449734,0.13725203,-0.094185305,-0.090096644,0.091356925,0.008346088,0.12638274,0.844087517
1302,PVC,0.116983346,0.116541537,0.00454666,2.07E-05,0.004327657,0.139113715,-0.118714178,-0.115675444,0.097865335,0.009577624,0.137104226,0.858143295
1303,PVC,0.113227143,0.112769334,0.00444322,1.97E-05,0.004242202,0.14158579,-0.13705716,-0.135190058,0.101663512,0.01033547,0.143296054,0.872638965
1304,PVC,0.110618037,0.110162974,0.004340982,1.88E-05,0.00417506,0.142550204,-0.15023916,-0.149339509,0.103956382,0.010806929,0.146912868,0.874490661
1305,PVC,0.107705709,0.107239211,0.004219322,1.78E-05,0.004089605,0.14180553,-0.165383423,-0.165645534,0.106069549,0.011250749,0.149971679,0.888027
1306,PVC,0.104672653,0.104205579,0.004093259,1.68E-05,0.004004151,0.137075017,-0.181621725,-0.183207456,0.107786452,0.011617919,0.152244439,0.900385147
1307,PVC,0.0863834,0.085869499,0.004506919,2.03E-05,0.004779344,0.076341329,-0.278014279,-0.28661185,0.107122201,0.011475166,0.147073652,0.981054701
1308,PVC,0.082876519,0.082390283,0.004421455,1.95E-05,0.004822072,0.072532503,-0.293646621,-0.302995274,0.104809337,0.010984997,0.142814593,0.984830054
1309,PVC,0.080696032,0.080223402,0.004368263,1.91E-05,0.004815968,0.069389001,-0.302672359,-0.312381177,0.103223497,0.01065509,0.13997197,0.989523541
1310,PVC,0.078841152,0.078386132,0.004328328,1.87E-05,0.004809864,0.068217054,-0.310145605,-0.320123356,0.101814899,0.010366274,0.137505989,0.992265242
1311,PVC,0.077207502,0.076762498,0.004281127,1.83E-05,0.004791552,0.067759263,-0.316498515,-0.326620217,0.100627364,0.010125866,0.13545453,0.989875672
1312,PVC,0.075754486,0.075315876,0.004238256,1.80E-05,0.004773241,0.066172252,-0.32171632,-0.332013461,0.099601002,0.00992036,0.133659463,0.992706813
1313,PVC,0.074459423,0.074021852,0.004210471,1.77E-05,0.004767137,0.067240432,-0.326051309,-0.336405895,0.098706587,0.00974299,0.13213186,0.995184392
1314,PVC,0.073345195,0.072910944,0.004197634,1.76E-05,0.004754929,0.066971861,-0.329752865,-0.340084102,0.097886433,0.009581754,0.130774091,1.002094926
1315,PVC,0.072290434,0.071861076,0.004184046,1.75E-05,0.004736617,0.066489654,-0.333027925,-0.343419999,0.097209486,0.009449684,0.129546927,0.993322747
1316,PVC,0.07133435,0.070902765,0.004171753,1.74E-05,0.004724409,0.066239394,-0.335907334,-0.346334959,0.096580705,0.009327833,0.128443853,0.993221495
1317,PVC,0.070436497,0.070005493,0.004153934,1.73E-05,0.004712202,0.066324849,-0.338568125,-0.349000133,0.0960297,0.009221703,0.127452949,1.00343746
1318,PVC,0.06958055,0.069150949,0.004135995,1.71E-05,0.00469389,0.066105109,-0.34097282,-0.351470966,0.095523674,0.009124772,0.126593799,0.994428945
1319,PVC,0.068830695,0.068400171,0.00410572,1.69E-05,0.004638955,0.066556797,-0.342977239,-0.353516321,0.095096705,0.009043383,0.125765721,0.995365321
1320,PVC,0.116273138,0.115864005,0.006007472,3.61E-05,0.005316487,0.126802173,-0.122177159,-0.119196506,0.099317984,0.009864062,0.139468178,0.831969124
1321,PVC,0.109312726,0.108905573,0.005577528,3.11E-05,0.005169993,0.135469694,-0.156728904,-0.156334459,0.105638691,0.011159533,0.149541607,0.868806719
1322,PVC,0.104336165,0.1039248,0.005256844,2.76E-05,0.005054019,0.131563206,-0.182775861,-0.184572515,0.108512806,0.011775029,0.153469631,0.903281152
1323,PVC,0.100421555,0.100018312,0.005013581,2.51E-05,0.004944149,0.125233474,-0.20376436,-0.207362908,0.10972275,0.012039082,0.154661758,0.924534412
1324,PVC,0.095500981,0.095098578,0.004753186,2.26E-05,0.00480376,0.114588293,-0.229864725,-0.235656146,0.109773982,0.012050327,0.153427122,0.948605175
1325,PVC,0.093016582,0.092608191,0.004643537,2.16E-05,0.004742721,0.109833364,-0.242749639,-0.249559564,0.109138191,0.011911145,0.151746806,0.959411125
1326,PVC,0.090811699,0.090398584,0.004555605,2.08E-05,0.004687786,0.104742721,-0.253853383,-0.261456628,0.108281791,0.011724946,0.149867863,0.968916264
1327,PVC,0.088831968,0.08841482,0.004474968,2.00E-05,0.004638955,0.101843374,-0.263479828,-0.271662679,0.107318769,0.011517318,0.147765773,0.966564423
1328,PVC,0.087056805,0.086638589,0.004407983,1.94E-05,0.004590124,0.098260392,-0.272001814,-0.280709022,0.106299079,0.011299494,0.145693415,0.97890662
1329,PVC,0.085438579,0.085014955,0.004348149,1.89E-05,0.004535189,0.101562595,-0.279146929,-0.288227233,0.105274718,0.011082766,0.143635467,0.98346958
1330,PVC,0.083967377,0.083543917,0.004294756,1.84E-05,0.004498566,0.092943905,-0.285812937,-0.295167502,0.104246625,0.010867359,0.141669818,0.980738451
1331,PVC,0.081773034,0.081346518,0.004209797,1.77E-05,0.004425319,0.090087286,-0.295073215,-0.304858349,0.102742622,0.010556046,0.139061216,0.989398477
1332,PVC,0.080548567,0.080119636,0.004173358,1.74E-05,0.004394799,0.087718977,-0.300143888,-0.310087536,0.101825126,0.010368356,0.137391979,0.990983843
1333,PVC,0.079433281,0.078996521,0.004144072,1.72E-05,0.004358176,0.086663004,-0.304465821,-0.31449225,0.100947651,0.010190428,0.135945956,0.994294
1334,PVC,0.121727359,0.121247635,0.004403676,1.94E-05,0.003839346,0.102783373,-0.097075458,-0.093187159,0.092218314,0.008504217,0.127774005,0.793407552
1335,PVC,0.110712581,0.110205701,0.004157915,1.73E-05,0.003552463,0.111865959,-0.149269243,-0.148380505,0.103832164,0.010781118,0.146655096,0.863598599
1336,PVC,0.105099688,0.104590124,0.003945134,1.56E-05,0.003442593,0.111688946,-0.178801901,-0.180213655,0.107492915,0.011554727,0.151878856,0.910364189
1337,PVC,0.094459839,0.093944943,0.003621085,1.31E-05,0.003253372,0.08987365,-0.236000597,-0.241973969,0.108992999,0.011879474,0.151913462,0.960523708
1338,PVC,0.091366466,0.090844168,0.003551486,1.26E-05,0.003198437,0.084154306,-0.251794042,-0.258919401,0.108103346,0.011686334,0.149769543,0.965387138
1339,PVC,0.086795716,0.086272355,0.003451017,1.19E-05,0.003119087,0.075059513,-0.273959041,-0.2824775,0.105913137,0.011217593,0.145220115,0.987448674
1340,PVC,0.084728066,0.084197034,0.003421955,1.17E-05,0.003094671,0.07400354,-0.283488606,-0.292503025,0.104597868,0.010940714,0.142640219,0.987437601
1341,PVC,0.082924282,0.082384179,0.003408364,1.16E-05,0.00307636,0.071061466,-0.291175409,-0.300559772,0.103349152,0.010681047,0.140347338,0.989528965
1342,PVC,0.081279643,0.080736129,0.003398176,1.15E-05,0.003064152,0.070536532,-0.298101444,-0.307714282,0.10215419,0.010435478,0.138238712,0.992227673
1343,PVC,0.083891596,0.082884698,0.005669159,3.21E-05,0.004223891,0.111579076,-0.285546322,-0.295712902,0.105090841,0.011044085,0.142397179,0.987868849
1344,PVC,0.07962699,0.078679119,0.005213422,2.72E-05,0.004199475,0.104571812,-0.302794406,-0.313301965,0.101708404,0.0103446,0.136568902,0.992845239
1345,PVC,0.076683182,0.07576146,0.004943361,2.44E-05,0.004162852,0.095788317,-0.313939171,-0.324529082,0.099323103,0.009865079,0.132581733,0.999268401
1346,PVC,0.074381451,0.07348471,0.004757925,2.26E-05,0.004132332,0.090880791,-0.32189313,-0.332507784,0.097574642,0.009520811,0.129728687,0.992847284
1347,PVC,0.072153585,0.071281206,0.00459759,2.11E-05,0.004095709,0.087071965,-0.328779276,-0.339412105,0.096029957,0.009221753,0.127114832,0.990219559
1348,PVC,0.070604741,0.069743026,0.004496739,2.02E-05,0.004071293,0.082964048,-0.333415441,-0.344064032,0.095046056,0.009033753,0.125444836,0.999422481
1349,PVC,0.069254639,0.068406275,0.004411814,1.95E-05,0.004046878,0.081035219,-0.337298881,-0.347917504,0.094232278,0.008879722,0.123976393,1.000845512
1350,PVC,0.054654327,0.053994995,0.003311304,1.10E-05,0.00304584,0.081804309,-0.377283557,-0.388409363,0.090326009,0.008158788,0.115236353,1.006263104
1351,PVC,0.047547553,0.046774095,0.00332195,1.10E-05,0.002887139,0.077140939,-0.375398545,-0.386905537,0.091218058,0.008320734,0.113560962,1.033825411
1352,PVC,0.061522494,0.06094122,0.003381171,1.14E-05,0.003192334,0.082140023,-0.364170794,-0.374960572,0.091427953,0.008359071,0.118667987,1.003084981
1353,PVC,0.057722746,0.057178172,0.003571501,1.28E-05,0.00370506,0.080217298,-0.369189708,-0.380109059,0.090840116,0.008251927,0.116624038,0.994758605
1354,PVC,0.055203389,0.05456876,0.003308793,1.09E-05,0.003015321,0.079741195,-0.369056817,-0.38000214,0.090330011,0.008159511,0.115183181,1.006354808
1355,PVC,0.062118607,0.061563816,0.00340316,1.16E-05,0.003070256,0.083989501,-0.358409182,-0.369039108,0.091357418,0.008346178,0.118477641,1.0052356
1356,PVC,0.067644559,0.066959653,0.005591789,3.13E-05,0.003540255,0.155453824,-0.342373777,-0.353204033,0.093829271,0.008803932,0.122243459,1.001235731
1357,PVC,0.053865456,0.053207593,0.003704857,1.37E-05,0.003540255,0.081602881,-0.371475438,-0.382617383,0.090989538,0.008279096,0.115658081,1.014106988
1358,PVC,0.06044751,0.059946286,0.003468405,1.20E-05,0.00337545,0.083434047,-0.360925238,-0.371671355,0.091205198,0.008318388,0.117853125,1.004898086
1359,PVC,0.05101466,0.050302142,0.003263626,1.07E-05,0.002960386,0.079503144,-0.368009018,-0.3792106,0.09080112,0.008244843,0.114487516,1.019350128
1360,PVC,0.064429598,0.063852774,0.003382832,1.14E-05,0.003167918,0.084374046,-0.354201929,-0.364885948,0.092545987,0.00856476,0.120864419,1.006033718
1361,PVC,0.051673048,0.050985778,0.003226834,1.04E-05,0.002881035,0.077922236,-0.377884354,-0.389321927,0.09182941,0.008432641,0.116329893,1.022961787
1362,PVC,0.066539614,0.066086797,0.00356553,1.27E-05,0.003289996,0.084648721,-0.341930931,-0.352357781,0.092455047,0.008547936,0.120969266,1.00415679
1363,PVC,0.053588965,0.052945126,0.003272619,1.07E-05,0.00296649,0.0777086,-0.374275532,-0.385487649,0.091412091,0.00835617,0.116267716,1.022299638
1364,PVC,0.060565855,0.059995117,0.00336368,1.13E-05,0.003180126,0.080839895,-0.355019071,-0.365622239,0.090696935,0.008225934,0.117154987,1.005682602
1365,PVC,0.047084965,0.04642007,0.00336156,1.13E-05,0.003082464,0.093236892,-0.381196382,-0.393032196,0.093364899,0.008717004,0.116579625,1.060067391
1366,PVC,0.060163581,0.059595312,0.003401941,1.16E-05,0.00326558,0.08078496,-0.349046711,-0.359541099,0.089720381,0.008049747,0.115493074,1.00256671
1367,PVC,0.063380143,0.062809009,0.003355625,1.13E-05,0.003015321,0.082445218,-0.348799717,-0.359269772,0.091218624,0.008320837,0.118340247,1.007488415
1368,PVC,0.07031771,0.069791857,0.003371187,1.14E-05,0.003070256,0.087609107,-0.337902559,-0.348264789,0.095204268,0.009063853,0.125958523,1.00078859
1369,PVC,0.062983657,0.062454984,0.00343706,1.18E-05,0.003351035,0.082854178,-0.356271287,-0.366914828,0.092267606,0.008513311,0.120072551,1.011355807
1370,PVC,0.07155825,0.071226271,0.003636245,1.32E-05,0.00351584,0.082780931,-0.332111725,-0.34246093,0.095747018,0.009167492,0.12684747,1.004789773
1371,PVC,0.061803693,0.061209791,0.00330817,1.09E-05,0.002997009,0.082878594,-0.358605745,-0.369301297,0.091903606,0.008446273,0.119218644,1.008476053
1372,PVC,0.059384795,0.058682781,0.003207507,1.03E-05,0.002838308,0.081303791,-0.357274635,-0.367894876,0.090737369,0.00823327,0.116892901,1.024569491
1373,PVC,0.044344906,0.043618385,0.003268413,1.07E-05,0.00296649,0.075926265,-0.383262296,-0.395474605,0.094646973,0.00895805,0.117059564,1.080018885
1374,PVC,0.063109278,0.062552646,0.003437819,1.18E-05,0.003277788,0.081383141,-0.352166783,-0.362725065,0.091696471,0.008408243,0.119192403,1.00162432
1375,PVC,0.041605334,0.040865531,0.003216032,1.03E-05,0.002844412,0.07510224,-0.38355262,-0.396043901,0.095812219,0.009179981,0.117306709,1.11684838
1376,PVC,0.048643487,0.047848379,0.00346572,1.20E-05,0.003216749,0.075914057,-0.378915931,-0.390681009,0.092879619,0.008626624,0.116600501,1.032611485
1377,PVC,0.073126638,0.072617958,0.003484802,1.21E-05,0.003393762,0.086449368,-0.327711005,-0.338047292,0.096878139,0.009385374,0.128738114,1.003217193
1378,PVC,0.065807194,0.065244461,0.003489824,1.22E-05,0.003180126,0.085277422,-0.347776486,-0.358358272,0.093051564,0.008658594,0.121641005,1.015261024
1379,PVC,0.04254316,0.041903192,0.003387786,1.15E-05,0.003174022,0.075553928,-0.386027365,-0.398466214,0.09576623,0.009171171,0.117859744,1.102949332
1380,PVC,0.040450231,0.039711896,0.003334341,1.11E-05,0.003082464,0.076670939,-0.395273552,-0.408197326,0.095864199,0.009189945,0.116365864,1.123646681
1381,PVC,0.050484882,0.049862663,0.003280272,1.08E-05,0.002997009,0.07781847,-0.381182533,-0.392614647,0.090439422,0.008179289,0.113879929,1.026165446
1382,PVC,0.046451119,0.045803577,0.003314502,1.10E-05,0.003064152,0.076097174,-0.390060184,-0.402073576,0.09250426,0.008557038,0.11498976,1.031693058
1383,PVC,0.057253859,0.056625771,0.003358438,1.13E-05,0.003167918,0.079643533,-0.373246936,-0.384183719,0.091051027,0.00829029,0.117004602,1.005941326
1384,PVC,0.057580099,0.057034731,0.003448491,1.19E-05,0.003344931,0.079930416,-0.370693861,-0.381634371,0.091056139,0.008291221,0.117005961,1.005094253
1385,PVC,0.044869187,0.044106696,0.003246562,1.05E-05,0.002881035,0.081242752,-0.386901892,-0.399038722,0.094041294,0.008843765,0.116396471,1.066854774
1386,PVC,0.062537222,0.06189953,0.003324737,1.11E-05,0.003039736,0.08240249,-0.360885714,-0.371551194,0.092108233,0.008483927,0.11962757,1.006684209
1387,PVC,0.052866036,0.052279802,0.003358292,1.13E-05,0.003082464,0.080247818,-0.376506325,-0.387823192,0.091594618,0.008389574,0.11634645,1.009595234
1388,PVC,0.037158124,0.036385277,0.003260964,1.06E-05,0.002893243,0.073441983,-0.389977417,-0.403657739,0.100102603,0.010020531,0.120288294,1.167981568
1389,PVC,0.050997793,0.050387597,0.003354819,1.13E-05,0.003100775,0.079771715,-0.381694957,-0.393295181,0.09244568,0.008546204,0.116910203,1.020551887
1390,PVC,0.049208011,0.048550327,0.003258009,1.06E-05,0.002874931,0.076866264,-0.380029794,-0.391649047,0.092269572,0.008513674,0.115908899,1.031831903
1391,PVC,0.05470383,0.044643838,0.033648812,0.001132243,0.006299213,0.171787829,-0.370115741,-0.398687609,0.130731348,0.017090685,0.135597556,1.085245608
1392,PVC,0.063774126,0.063303424,0.003577656,1.28E-05,0.003674541,0.083745346,-0.354494247,-0.365103624,0.092517872,0.008559557,0.120501845,1.01024621
1393,PVC,0.052687842,0.052102789,0.003372031,1.14E-05,0.003143502,0.079777818,-0.374157051,-0.385372948,0.09177652,0.00842293,0.116375119,1.029611466
1394,PVC,0.05757825,0.057071354,0.003455813,1.19E-05,0.003344931,0.078770677,-0.364625444,-0.375430538,0.091241857,0.008325077,0.117118452,1.01883311
1395,PVC,0.048618058,0.047897211,0.003440038,1.18E-05,0.003100775,0.077122627,-0.376171782,-0.387656766,0.092366938,0.008531651,0.115733534,1.035184474
1396,PVC,0.05729169,0.056625771,0.003274072,1.07E-05,0.002960386,0.081499115,-0.366129453,-0.376977877,0.091410542,0.008355887,0.117333231,1.009942943
1397,PVC,0.061457722,0.06083135,0.00329959,1.09E-05,0.002972594,0.08394067,-0.359625617,-0.370314534,0.091980364,0.008460387,0.119090228,1.002139282
1398,PVC,0.053923742,0.053262528,0.003294883,1.09E-05,0.003064152,0.080473662,-0.368881706,-0.379922343,0.091302746,0.008336192,0.116092856,1.02246597
1399,PVC,0.052305265,0.051687725,0.003306988,1.09E-05,0.003064152,0.077971068,-0.373907618,-0.385131082,0.091703575,0.008409546,0.116149814,1.015219039
1400,PET,0.065519321,0.064834737,0.004408841,1.94E-05,0.004186886,0.10276468,-0.470610185,-0.484448373,0.098544252,0.00971097,0.123764106,1.065558042
1401,PET,0.093770951,0.093790057,0.005576957,3.11E-05,0.005369514,0.131805835,-0.431896745,-0.443829777,0.101884391,0.010380429,0.135057861,1.042497076
1402,PET,0.0882286,0.087934139,0.005107902,2.61E-05,0.005569798,0.112979155,-0.441598644,-0.453897655,0.100935431,0.010187961,0.133023759,1.058009769
1403,PET,0.062595861,0.061887704,0.004302129,1.85E-05,0.004015214,0.101019349,-0.470786863,-0.484852805,0.098636631,0.009729185,0.123024923,1.07130689
1404,PET,0.094947098,0.094352759,0.004459385,1.99E-05,0.00424411,0.111539019,-0.432390124,-0.444077941,0.102760531,0.010559727,0.136636394,1.053900338
1405,PET,0.117021357,0.118043475,0.008727781,7.62E-05,0.008440533,0.152139413,-0.377478169,-0.387137965,0.111420518,0.012414532,0.151147173,1.072709362
1406,PET,0.066244991,0.066055515,0.005090155,2.59E-05,0.005569798,0.101391305,-0.471433917,-0.485420701,0.098919155,0.009784999,0.124449683,1.056074117
1407,PET,0.097036319,0.10112426,0.014281534,0.000203962,0.01857871,0.135153436,-0.424859558,-0.436893195,0.107508858,0.011558155,0.145210726,1.052553016
1408,PET,0.075265632,0.075602377,0.00626396,3.92E-05,0.005035708,0.123298541,-0.461407085,-0.47475991,0.099037391,0.009808405,0.127043891,1.058514624
1409,PET,0.094061581,0.094285998,0.005887443,3.47E-05,0.006189724,0.127008561,-0.431486889,-0.443425367,0.101869784,0.010377453,0.134899441,1.049106022
1410,PET,0.069164683,0.068344473,0.004169744,1.74E-05,0.003767243,0.10875412,-0.467894893,-0.481544326,0.098540056,0.009710143,0.124867012,1.063897298
1411,PET,0.071175219,0.070662043,0.004648447,2.16E-05,0.004368095,0.119397775,-0.464973341,-0.478532411,0.098499947,0.00970224,0.125366764,1.052251397
